CategoryCode,ItemCode,DateID,DailySales
category_1,1061341,10/17/2021,1
category_2,174436,2/7/2022,11
category_1,1049776,12/8/2021,7
category_2,248272,1/31/2022,2
category_2,1090258,12/1/2021,1
category_2,836125,12/15/2021,4
category_3,1066570,12/1/2021,2
category_2,262384,12/8/2021,3
category_1,1032568,1/31/2022,2
category_1,1032532,12/1/2021,14
category_2,1098502,12/28/2021,1
category_4,1003183,11/25/2021,15
category_4,123307,12/8/2021,48
category_2,111382,10/16/2021,8
category_1,1032586,12/27/2021,2
category_1,379249,12/15/2021,8
category_4,836584,12/1/2021,51
category_2,913561,11/10/2021,3
category_1,24136,11/25/2021,1
category_1,3418,12/1/2021,13
category_1,43738,12/15/2021,5
category_1,17296,10/24/2021,36
category_1,36898,12/2/2021,14
category_1,35584,12/2/2021,1
category_1,1044619,12/27/2021,4
category_1,1021264,10/17/2021,4
category_2,64978,12/8/2021,1
category_2,213802,10/16/2021,3
category_2,1067074,12/15/2021,8
category_1,1044682,12/28/2021,9
category_3,1081060,2/7/2022,12
category_4,1024810,10/24/2021,2
category_1,42496,12/28/2021,4
category_1,145978,10/24/2021,10
category_2,687616,1/31/2022,2
category_3,37861,12/8/2021,9
category_2,210868,12/1/2021,3
category_2,211309,12/1/2021,2
category_1,1044610,10/16/2021,2
category_2,838456,12/15/2021,5
category_2,50785,1/31/2022,2
category_2,174436,1/31/2022,19
category_2,59749,10/17/2021,6
category_1,1032586,12/16/2021,4
category_1,1090303,10/16/2021,1
category_1,1032550,12/2/2021,1
category_2,877624,11/10/2021,3
category_1,379249,11/25/2021,2
category_1,1048975,11/25/2021,2
category_3,1081087,12/2/2021,7
category_2,1090276,12/28/2021,4
category_1,42424,10/17/2021,2
category_1,1032550,1/31/2022,2
category_2,267496,12/1/2021,2
category_2,262384,12/16/2021,2
category_2,1092184,11/10/2021,1
category_3,1066570,10/17/2021,4
category_3,88450,11/10/2021,15
category_1,119554,12/16/2021,30
category_4,1060909,12/1/2021,14
category_2,1006108,11/25/2021,8
category_1,1061638,12/16/2021,3
category_1,37510,12/16/2021,2
category_2,1067092,10/17/2021,5
category_1,1044691,10/16/2021,4
category_1,142756,10/17/2021,4
category_1,379249,10/17/2021,5
category_1,1058713,12/27/2021,5
category_2,836152,12/2/2021,2
category_2,173617,12/16/2021,67
category_3,169504,1/31/2022,62
category_4,245581,12/1/2021,12
category_2,138742,12/8/2021,4
category_1,1032550,12/27/2021,5
category_3,397213,11/25/2021,2
category_2,1071115,1/31/2022,6
category_1,1032559,11/10/2021,4
category_2,1105018,11/10/2021,2
category_2,1090276,12/1/2021,2
category_2,745945,11/25/2021,6
category_2,40759,11/10/2021,2
category_1,1032550,2/7/2022,2
category_3,1081069,2/7/2022,3
category_3,893824,12/15/2021,8
category_2,43630,12/16/2021,4
category_1,1084498,11/25/2021,6
category_2,57058,11/25/2021,1
category_2,815101,12/8/2021,3
category_3,16936,12/15/2021,4
category_3,1066570,12/15/2021,32
category_2,1103056,10/16/2021,3
category_2,1071106,12/15/2021,5
category_3,1081069,12/1/2021,8
category_4,1003183,11/10/2021,4
category_1,1084498,1/31/2022,9
category_1,24136,12/2/2021,2
category_2,86974,10/17/2021,3
category_2,99079,12/8/2021,1
category_2,877624,12/16/2021,2
category_1,379249,12/16/2021,14
category_2,30877,12/2/2021,25
category_2,118033,12/15/2021,3
category_2,32245,2/7/2022,6
category_3,131983,12/28/2021,4
category_1,379249,12/28/2021,10
category_4,1003147,11/10/2021,6
category_1,86992,12/8/2021,6
category_4,836584,12/15/2021,65
category_2,1092184,1/31/2022,4
category_1,3418,11/10/2021,6
category_3,1060630,1/31/2022,4
category_1,1032586,10/17/2021,2
category_2,174436,10/24/2021,9
category_2,210868,1/31/2022,1
category_1,48940,12/2/2021,4
category_1,1077118,12/27/2021,1
category_3,16936,12/27/2021,4
category_2,1090249,11/10/2021,5
category_1,839374,10/17/2021,5
category_2,50785,12/15/2021,4
category_3,88450,12/27/2021,13
category_2,836125,10/16/2021,4
category_4,1003192,1/31/2022,10
category_3,1066570,12/2/2021,4
category_1,1067119,1/31/2022,6
category_1,1058713,2/7/2022,9
category_2,20824,11/25/2021,15
category_1,17296,12/16/2021,48
category_4,1003156,12/16/2021,4
category_1,86992,11/10/2021,2
category_1,1032532,10/24/2021,10
category_1,1032532,11/10/2021,5
category_2,117610,12/15/2021,1
category_1,86992,10/17/2021,5
category_2,172033,10/17/2021,3
category_2,213802,10/24/2021,2
category_4,123307,10/17/2021,54
category_2,1006099,1/31/2022,2
category_1,1032559,2/7/2022,3
category_3,1090024,10/24/2021,11
category_2,87559,12/27/2021,4
category_3,132334,12/28/2021,5
category_2,1044502,12/27/2021,3
category_2,75886,1/31/2022,3
category_2,1026871,12/8/2021,1
category_1,1044691,12/16/2021,4
category_3,1081087,12/1/2021,16
category_1,43657,12/1/2021,3
category_2,687616,12/28/2021,1
category_3,7666,12/1/2021,11
category_2,906595,10/16/2021,2
category_1,142756,10/16/2021,3
category_2,1076920,12/15/2021,2
category_2,1090276,10/16/2021,4
category_2,87559,1/31/2022,4
category_2,172582,12/27/2021,3
category_1,1090114,12/15/2021,1
category_1,1044682,10/16/2021,1
category_2,1090276,2/7/2022,4
category_2,30877,1/31/2022,11
category_4,1074823,11/25/2021,63
category_3,132334,2/7/2022,2
category_2,132028,12/28/2021,7
category_3,1066570,12/16/2021,3
category_3,37861,12/16/2021,22
category_2,174436,12/15/2021,3
category_1,142756,12/15/2021,4
category_2,903976,2/7/2022,9
category_1,839374,12/1/2021,2
category_1,36898,12/15/2021,5
category_1,839374,11/25/2021,5
category_2,836125,1/31/2022,24
category_2,213802,11/25/2021,2
category_2,57058,1/31/2022,1
category_1,38518,2/7/2022,4
category_4,1060909,11/10/2021,4
category_2,23569,1/31/2022,7
category_2,111382,12/1/2021,2
category_3,1066570,11/25/2021,10
category_1,1056463,10/16/2021,4
category_2,1010068,12/8/2021,10
category_4,1003156,12/15/2021,8
category_2,43630,10/24/2021,5
category_2,1103056,12/15/2021,1
category_1,1056463,12/27/2021,6
category_1,1044682,12/27/2021,3
category_4,245581,12/27/2021,27
category_1,17296,10/16/2021,35
category_2,248272,12/27/2021,4
category_1,1081321,11/10/2021,3
category_2,1067092,12/27/2021,10
category_1,1032532,2/7/2022,13
category_2,1101553,11/10/2021,2
category_1,24136,12/1/2021,3
category_1,1061341,12/27/2021,3
category_2,1044502,10/24/2021,1
category_1,1054978,11/25/2021,4
category_1,119554,2/7/2022,18
category_3,37861,12/28/2021,22
category_2,111436,12/15/2021,4
category_2,1064473,12/28/2021,5
category_2,30877,10/17/2021,9
category_1,42424,12/2/2021,7
category_2,1105009,1/31/2022,1
category_2,999403,12/1/2021,2
category_1,1081339,12/8/2021,4
category_1,379249,12/8/2021,9
category_3,1081060,10/17/2021,6
category_1,119554,12/28/2021,49
category_2,248272,11/25/2021,5
category_2,399220,12/1/2021,7
category_1,1068883,11/10/2021,1
category_4,836584,10/16/2021,19
category_1,1067119,10/24/2021,3
category_3,893824,12/27/2021,4
category_1,43657,11/10/2021,2
category_1,124774,12/27/2021,3
category_2,1067074,10/17/2021,3
category_1,1049776,2/7/2022,12
category_2,836125,10/17/2021,6
category_2,65788,10/24/2021,5
category_4,1060909,11/25/2021,1
category_2,138742,11/10/2021,4
category_2,86974,12/16/2021,2
category_2,399220,12/15/2021,4
category_4,1024810,11/25/2021,2
category_1,1090303,12/16/2021,4
category_3,37861,12/1/2021,16
category_1,43738,11/25/2021,4
category_2,903976,12/15/2021,1
category_2,837943,10/16/2021,7
category_1,35449,12/15/2021,3
category_2,172582,12/8/2021,11
category_2,262384,12/1/2021,6
category_2,111382,11/25/2021,1
category_2,41830,12/28/2021,2
category_2,173617,2/7/2022,5
category_2,248272,12/28/2021,3
category_4,245581,10/16/2021,26
category_2,877624,11/25/2021,3
category_2,111382,12/8/2021,8
category_2,1101769,11/25/2021,4
category_3,1081060,11/10/2021,25
category_3,1060630,12/2/2021,10
category_1,1061341,11/25/2021,2
category_2,858886,12/1/2021,4
category_1,1032541,12/1/2021,9
category_3,1097143,11/25/2021,8
category_3,169504,10/17/2021,62
category_2,65788,12/28/2021,2
category_4,1060909,10/17/2021,7
category_1,1032568,12/1/2021,2
category_1,1081321,10/24/2021,2
category_2,40759,12/28/2021,4
category_2,138742,10/17/2021,6
category_2,1105018,12/8/2021,1
category_1,145330,12/8/2021,2
category_2,1105018,12/16/2021,1
category_3,131983,12/15/2021,4
category_2,213802,12/2/2021,2
category_1,1090294,12/27/2021,1
category_2,1101562,12/27/2021,2
category_2,111382,12/28/2021,8
category_1,1068883,10/17/2021,1
category_2,745945,12/8/2021,1
category_4,731104,10/17/2021,1
category_2,1101553,1/31/2022,2
category_1,370195,11/25/2021,2
category_1,1054978,12/16/2021,7
category_2,99079,12/2/2021,4
category_1,1032559,1/31/2022,4
category_1,1081339,12/15/2021,5
category_2,1044502,1/31/2022,3
category_3,1090024,11/25/2021,3
category_1,3427,2/7/2022,7
category_2,1006090,12/27/2021,4
category_2,836152,12/1/2021,2
category_4,123307,11/25/2021,76
category_1,86992,12/16/2021,30
category_4,836584,12/27/2021,9
category_1,1032586,2/7/2022,4
category_2,1090240,10/17/2021,3
category_3,16936,10/16/2021,8
category_2,815101,12/28/2021,4
category_2,877624,12/28/2021,3
category_1,3418,12/16/2021,24
category_1,1030948,12/16/2021,1
category_2,59749,12/8/2021,10
category_4,1003192,11/25/2021,2
category_2,65788,10/17/2021,16
category_2,1006090,1/31/2022,7
category_3,169504,12/1/2021,89
category_1,755584,1/31/2022,16
category_1,1047967,11/10/2021,28
category_1,36898,12/27/2021,6
category_1,3427,12/2/2021,6
category_4,1003147,12/27/2021,20
category_2,1006090,10/16/2021,3
category_2,399220,1/31/2022,5
category_1,1050046,10/17/2021,1
category_2,1090240,12/28/2021,1
category_2,1090240,12/2/2021,2
category_1,42496,12/2/2021,11
category_2,399220,11/10/2021,6
category_4,123307,12/2/2021,55
category_1,86992,11/25/2021,5
category_1,36898,1/31/2022,14
category_4,1003147,12/28/2021,8
category_1,1044691,11/25/2021,4
category_2,110320,12/2/2021,8
category_4,1003156,10/16/2021,6
category_2,815101,10/16/2021,4
category_2,1044502,12/28/2021,4
category_1,37510,1/31/2022,1
category_4,1003147,1/31/2022,38
category_1,755584,11/25/2021,4
category_2,865933,12/28/2021,5
category_1,1058713,10/24/2021,5
category_2,1105009,11/25/2021,1
category_1,1056463,12/2/2021,6
category_2,9925,12/28/2021,6
category_2,399220,12/28/2021,11
category_2,75886,12/2/2021,7
category_2,59749,12/16/2021,10
category_1,145978,1/31/2022,5
category_2,1006108,10/16/2021,2
category_2,1067074,2/7/2022,3
category_3,169504,12/8/2021,91
category_2,1067092,12/16/2021,26
category_4,23200,12/16/2021,46
category_2,1105009,2/7/2022,3
category_4,1024810,12/27/2021,2
category_1,379249,12/27/2021,10
category_1,1049776,1/31/2022,4
category_2,173617,12/15/2021,4
category_1,370195,10/16/2021,6
category_1,1061638,11/10/2021,2
category_2,117610,11/25/2021,3
category_1,1058713,12/15/2021,6
category_1,1032559,12/8/2021,4
category_1,35530,11/25/2021,8
category_3,169504,12/16/2021,154
category_4,1003156,12/28/2021,25
category_4,1003156,12/27/2021,10
category_2,211309,10/24/2021,1
category_2,906595,11/10/2021,2
category_2,1076938,12/2/2021,3
category_2,1006090,12/28/2021,5
category_2,118033,10/16/2021,1
category_3,131983,12/27/2021,7
category_1,1044610,12/15/2021,1
category_2,836125,12/8/2021,5
category_2,913561,12/2/2021,2
category_2,43630,12/2/2021,10
category_1,124774,12/1/2021,8
category_2,173617,12/8/2021,2
category_1,86992,2/7/2022,11
category_3,1060630,11/25/2021,14
category_1,1056463,12/15/2021,1
category_1,1044610,10/24/2021,2
category_2,1026871,11/25/2021,1
category_2,836125,10/24/2021,6
category_3,1060630,12/15/2021,4
category_1,145978,11/25/2021,6
category_4,1024810,12/1/2021,16
category_4,123307,12/28/2021,128
category_2,837943,12/28/2021,18
category_2,110320,2/7/2022,8
category_2,173617,12/2/2021,3
category_1,17296,2/7/2022,48
category_1,1032541,11/25/2021,5
category_3,169504,11/25/2021,129
category_2,40759,2/7/2022,2
category_1,1032541,10/16/2021,7
category_1,1081321,12/1/2021,2
category_2,1071106,10/17/2021,3
category_1,43738,2/7/2022,3
category_1,38518,12/15/2021,4
category_4,23200,12/2/2021,13
category_4,245581,12/15/2021,8
category_3,1097143,12/1/2021,5
category_1,1058713,11/25/2021,4
category_2,865933,10/17/2021,3
category_4,1003183,1/31/2022,5
category_2,173617,10/24/2021,3
category_1,142756,12/1/2021,3
category_3,1090024,12/8/2021,1
category_2,43630,10/16/2021,4
category_1,142756,12/8/2021,3
category_3,169504,12/27/2021,98
category_2,225259,10/17/2021,4
category_1,1085749,12/2/2021,2
category_2,1071106,1/31/2022,3
category_1,839374,12/15/2021,6
category_3,893824,12/2/2021,20
category_2,172033,11/10/2021,34
category_2,59749,10/24/2021,6
category_1,1047967,2/7/2022,15
category_1,43657,12/27/2021,2
category_1,1056463,11/25/2021,3
category_1,119554,10/17/2021,11
category_1,24136,10/17/2021,7
category_2,903976,12/28/2021,3
category_2,1067092,10/16/2021,8
category_2,1064473,12/1/2021,6
category_1,119554,1/31/2022,13
category_4,753613,10/16/2021,2
category_2,41830,11/25/2021,6
category_2,999403,12/15/2021,3
category_4,1003156,10/17/2021,5
category_2,838456,12/16/2021,2
category_2,1026871,11/10/2021,7
category_3,131983,11/25/2021,3
category_2,815101,12/15/2021,11
category_2,1071124,12/28/2021,2
category_3,7666,2/7/2022,1
category_1,17296,12/2/2021,82
category_2,30877,10/16/2021,7
category_1,839374,12/28/2021,10
category_1,1081321,12/15/2021,4
category_2,1006108,12/2/2021,6
category_1,755584,12/15/2021,5
category_2,906586,12/27/2021,1
category_1,839356,2/7/2022,11
category_2,132028,12/15/2021,24
category_2,1101553,12/15/2021,6
category_2,1067092,11/25/2021,21
category_2,172033,12/2/2021,2
category_2,877624,10/17/2021,4
category_2,1006090,12/15/2021,6
category_2,23569,12/15/2021,4
category_1,145330,12/2/2021,1
category_1,1090114,10/24/2021,1
category_1,1067128,10/17/2021,2
category_1,1044610,12/28/2021,5
category_2,1101562,10/24/2021,1
category_4,245581,12/28/2021,6
category_3,169504,12/28/2021,161
category_2,1064473,11/10/2021,7
category_2,1103056,12/28/2021,3
category_2,913561,12/27/2021,1
category_1,370195,12/16/2021,4
category_2,1071115,12/28/2021,1
category_2,87559,12/8/2021,3
category_2,913561,12/16/2021,3
category_3,37861,2/7/2022,14
category_2,1076920,11/25/2021,1
category_2,836152,10/16/2021,4
category_2,30877,12/15/2021,3
category_3,1064572,10/17/2021,2
category_2,1076920,10/24/2021,1
category_2,75886,2/7/2022,2
category_1,37510,2/7/2022,3
category_2,173617,10/17/2021,3
category_1,35530,12/16/2021,3
category_2,1064473,12/27/2021,9
category_3,37861,12/27/2021,19
category_2,59749,11/10/2021,8
category_2,1071124,12/1/2021,6
category_1,24136,12/27/2021,4
category_2,1071106,12/2/2021,3
category_1,145330,11/10/2021,1
category_2,65788,12/2/2021,3
category_2,248272,11/10/2021,3
category_3,1081078,10/16/2021,1
category_2,1092184,12/2/2021,7
category_1,1054978,12/27/2021,6
category_2,43630,12/1/2021,4
category_2,687616,2/7/2022,2
category_2,1101562,12/15/2021,2
category_3,132334,12/2/2021,4
category_3,1081078,1/31/2022,1
category_3,132334,12/1/2021,5
category_3,1081060,12/28/2021,5
category_1,1081321,10/17/2021,2
category_2,87046,12/28/2021,4
category_1,36898,12/16/2021,14
category_4,1024810,11/10/2021,7
category_2,1101571,10/17/2021,3
category_1,43738,1/31/2022,5
category_2,1067074,12/2/2021,6
category_1,119554,12/27/2021,14
category_2,40759,10/17/2021,4
category_1,3427,10/16/2021,2
category_2,913561,1/31/2022,2
category_1,839374,1/31/2022,5
category_2,906595,1/31/2022,2
category_4,1074823,10/24/2021,81
category_4,1024810,12/15/2021,16
category_2,1070836,12/1/2021,9
category_1,36898,12/1/2021,12
category_2,1006009,12/2/2021,1
category_1,1048975,10/24/2021,2
category_3,1090024,12/15/2021,1
category_1,86992,12/2/2021,4
category_2,1064473,12/16/2021,4
category_2,877624,12/15/2021,2
category_1,1032532,1/31/2022,16
category_3,131983,12/16/2021,2
category_2,1098493,10/16/2021,2
category_4,836584,12/8/2021,12
category_2,1101571,10/24/2021,2
category_2,838456,12/1/2021,3
category_4,123307,12/27/2021,64
category_1,142756,12/28/2021,2
category_4,245581,1/31/2022,36
category_3,1060630,10/24/2021,7
category_1,1090294,12/8/2021,1
category_4,1060909,12/28/2021,5
category_1,1044610,12/1/2021,2
category_1,35530,10/17/2021,3
category_1,1050046,11/25/2021,1
category_3,1047130,12/28/2021,2
category_2,1103056,11/25/2021,2
category_2,267478,2/7/2022,1
category_1,755584,12/8/2021,4
category_3,16936,12/28/2021,8
category_2,132028,11/10/2021,18
category_2,1067092,10/24/2021,6
category_2,1071124,12/16/2021,1
category_1,1047967,12/16/2021,25
category_3,1013335,12/27/2021,4
category_1,1090114,2/7/2022,3
category_3,88450,12/15/2021,20
category_1,76399,11/10/2021,6
category_2,687616,12/1/2021,3
category_2,815101,12/2/2021,6
category_2,124954,11/25/2021,5
category_1,1050046,12/28/2021,21
category_1,1032586,1/31/2022,4
category_2,1105009,12/15/2021,1
category_2,1101571,12/15/2021,1
category_1,1047967,10/16/2021,12
category_4,836584,1/31/2022,26
category_2,132028,12/16/2021,18
category_2,1006099,12/2/2021,1
category_1,1044619,10/16/2021,9
category_3,1081078,10/17/2021,2
category_2,213802,11/10/2021,2
category_2,99079,10/24/2021,4
category_1,1032568,11/10/2021,1
category_2,210868,12/8/2021,1
category_1,1044619,10/17/2021,6
category_2,41830,12/1/2021,7
category_1,35584,12/15/2021,1
category_1,1047967,12/1/2021,29
category_2,836152,10/24/2021,2
category_1,59047,12/2/2021,2
category_1,1061638,10/17/2021,18
category_3,1081087,11/25/2021,3
category_4,1003147,10/17/2021,4
category_2,43630,12/28/2021,5
category_3,37861,10/17/2021,12
category_3,1081069,1/31/2022,1
category_1,35584,1/31/2022,1
category_2,1105027,2/7/2022,1
category_3,1081078,12/2/2021,12
category_2,87559,10/24/2021,5
category_2,130993,10/17/2021,2
category_2,815101,11/25/2021,3
category_2,99079,10/16/2021,2
category_1,371239,1/31/2022,1
category_4,753613,10/24/2021,1
category_1,1032532,12/8/2021,10
category_2,837943,12/1/2021,20
category_1,1061638,10/16/2021,19
category_3,7666,12/15/2021,21
category_1,35584,10/17/2021,1
category_3,7666,12/28/2021,10
category_2,1098493,12/27/2021,2
category_2,858886,12/15/2021,1
category_1,370195,12/15/2021,1
category_2,59749,12/2/2021,9
category_2,132028,10/17/2021,34
category_2,1071106,11/25/2021,7
category_4,1003147,2/7/2022,18
category_1,370195,12/27/2021,10
category_1,1047967,12/15/2021,3
category_2,216151,12/2/2021,4
category_2,172033,12/15/2021,3
category_1,42424,2/7/2022,4
category_2,1105009,12/16/2021,2
category_1,416212,12/1/2021,2
category_2,173617,11/25/2021,2
category_1,1077118,12/28/2021,3
category_3,7666,12/16/2021,79
category_2,837943,11/10/2021,11
category_3,1081087,12/28/2021,3
category_1,35584,11/25/2021,1
category_1,1090114,12/1/2021,1
category_4,1003192,10/24/2021,1
category_1,379249,10/24/2021,3
category_2,399220,12/16/2021,6
category_1,1044619,1/31/2022,4
category_3,1063600,1/31/2022,2
category_2,216151,2/7/2022,1
category_1,839356,12/28/2021,4
category_3,1097143,1/31/2022,41
category_2,1076920,10/16/2021,4
category_1,145978,12/2/2021,5
category_1,1058713,12/28/2021,4
category_3,1047130,12/8/2021,5
category_1,35449,10/16/2021,1
category_2,41830,12/15/2021,1
category_2,836125,11/10/2021,3
category_4,23200,12/1/2021,23
category_2,838456,12/28/2021,2
category_3,1081060,11/25/2021,30
category_2,174436,12/2/2021,7
category_3,893824,12/1/2021,5
category_1,1015621,2/7/2022,2
category_2,1090258,1/31/2022,4
category_1,839356,11/25/2021,2
category_2,111382,11/10/2021,1
category_3,131983,10/16/2021,6
category_1,1067119,12/8/2021,6
category_1,839374,12/16/2021,2
category_1,1044682,10/24/2021,3
category_2,1071106,10/16/2021,2
category_1,1032559,12/28/2021,2
category_2,110320,12/15/2021,8
category_2,59749,12/28/2021,16
category_2,132028,12/8/2021,19
category_1,35530,12/28/2021,2
category_4,1060909,12/8/2021,8
category_2,138742,1/31/2022,3
category_2,1076920,12/8/2021,3
category_2,43630,11/25/2021,5
category_1,1067119,11/10/2021,3
category_1,371239,12/16/2021,1
category_1,1061341,12/2/2021,2
category_1,17296,10/17/2021,33
category_2,110320,11/25/2021,7
category_3,131983,12/1/2021,7
category_1,1075651,12/28/2021,5
category_1,416212,12/16/2021,1
category_2,1076929,12/28/2021,10
category_4,1024810,12/16/2021,18
category_2,210868,12/2/2021,1
category_1,1061638,12/27/2021,7
category_2,87046,10/16/2021,2
category_2,117610,12/16/2021,24
category_1,17287,12/8/2021,15
category_2,1010068,10/24/2021,1
category_1,371104,10/24/2021,3
category_1,1090114,10/16/2021,3
category_2,1101571,12/27/2021,17
category_2,836125,11/25/2021,6
category_1,1085749,10/24/2021,5
category_1,1032550,10/17/2021,7
category_1,48940,12/16/2021,3
category_3,88450,12/8/2021,8
category_1,1081321,11/25/2021,2
category_1,1032559,12/27/2021,5
category_2,40759,10/16/2021,9
category_2,1070818,11/25/2021,2
category_3,88450,1/31/2022,16
category_1,1090114,12/2/2021,3
category_1,1056463,10/24/2021,7
category_2,815101,1/31/2022,2
category_1,124774,12/16/2021,6
category_2,216151,10/17/2021,2
category_2,1044502,12/15/2021,3
category_1,839356,12/15/2021,2
category_2,262384,12/2/2021,1
category_4,23200,10/16/2021,2
category_4,1024810,12/28/2021,7
category_2,877624,10/24/2021,6
category_1,1067128,12/2/2021,3
category_1,1049776,12/1/2021,1
category_2,117610,11/10/2021,4
category_3,1047130,12/1/2021,4
category_3,1097143,2/7/2022,16
category_1,1058713,12/16/2021,24
category_1,42496,2/7/2022,5
category_2,1010068,12/28/2021,3
category_2,111436,12/28/2021,3
category_1,1044691,12/15/2021,1
category_2,40759,12/1/2021,10
category_4,1003192,12/27/2021,1
category_2,20824,12/8/2021,15
category_2,50785,10/24/2021,6
category_3,1060630,11/10/2021,7
category_4,1060909,12/2/2021,13
category_2,1064473,1/31/2022,7
category_2,1098502,1/31/2022,2
category_1,1067119,12/2/2021,4
category_2,32245,11/10/2021,3
category_2,40759,10/24/2021,1
category_4,1003183,10/16/2021,3
category_2,30877,2/7/2022,12
category_1,1075651,12/27/2021,1
category_4,123307,11/10/2021,77
category_2,1064473,10/16/2021,7
category_2,1071124,11/25/2021,1
category_2,124954,2/7/2022,3
category_4,1074823,10/16/2021,96
category_2,39436,10/24/2021,3
category_1,370195,12/8/2021,1
category_1,1081339,12/1/2021,4
category_3,1066570,12/27/2021,17
category_2,1067074,12/16/2021,5
category_1,3418,12/15/2021,4
category_2,99079,10/17/2021,4
category_1,36898,10/17/2021,2
category_2,111436,10/17/2021,1
category_2,87559,10/16/2021,4
category_2,745945,11/10/2021,6
category_1,370195,11/10/2021,1
category_4,1003156,11/25/2021,5
category_3,169504,10/24/2021,72
category_1,3418,11/25/2021,17
category_2,1044502,10/17/2021,2
category_2,858886,12/16/2021,1
category_2,65788,12/16/2021,4
category_2,1067092,12/8/2021,9
category_1,1081321,12/8/2021,2
category_2,248272,12/2/2021,3
category_3,132334,11/10/2021,1
category_2,59749,11/25/2021,5
category_2,1071124,1/31/2022,1
category_1,1050046,12/16/2021,10
category_2,399220,12/27/2021,5
category_2,687616,12/8/2021,2
category_1,24136,1/31/2022,1
category_2,836152,12/8/2021,6
category_2,172033,10/24/2021,6
category_1,3418,12/27/2021,6
category_2,40759,12/16/2021,23
category_3,1047130,12/16/2021,16
category_1,1047967,12/8/2021,15
category_1,1032541,10/24/2021,10
category_1,86992,12/27/2021,14
category_2,1105018,11/25/2021,1
category_3,1090024,1/31/2022,5
category_1,1050046,11/10/2021,3
category_1,1054978,10/17/2021,21
category_3,16936,12/1/2021,3
category_1,1032532,12/2/2021,16
category_2,1090240,12/27/2021,2
category_3,1081069,12/16/2021,2
category_3,1066570,10/24/2021,4
category_1,755584,12/16/2021,2
category_3,16936,11/10/2021,2
category_2,124954,12/8/2021,2
category_2,173617,10/16/2021,6
category_1,145978,10/17/2021,1
category_1,1067128,10/24/2021,3
category_1,42424,10/16/2021,6
category_2,1070818,12/8/2021,2
category_1,1044619,12/15/2021,2
category_1,38518,1/31/2022,2
category_4,1082743,10/16/2021,1
category_2,138742,10/16/2021,4
category_2,399220,12/2/2021,6
category_4,1003156,12/8/2021,7
category_2,1092184,12/28/2021,8
category_1,1054978,10/24/2021,8
category_1,43738,11/10/2021,1
category_1,36898,10/16/2021,4
category_4,245581,12/16/2021,16
category_2,174436,12/8/2021,9
category_2,1098502,12/15/2021,2
category_4,1003156,10/24/2021,7
category_1,1044691,11/10/2021,3
category_2,9925,12/27/2021,2
category_2,1101562,2/7/2022,2
category_2,20824,10/17/2021,12
category_2,1090240,12/16/2021,6
category_1,1056463,12/8/2021,3
category_2,211309,10/16/2021,3
category_1,35530,11/10/2021,12
category_2,1098493,11/10/2021,2
category_1,17287,1/31/2022,7
category_2,687616,12/16/2021,5
category_4,23200,10/24/2021,1
category_2,117610,12/1/2021,1
category_2,877624,12/8/2021,5
category_1,755584,2/7/2022,2
category_1,145330,10/17/2021,13
category_1,1032532,12/15/2021,13
category_1,1044691,12/8/2021,4
category_3,397213,1/31/2022,1
category_3,169504,12/2/2021,60
category_2,1076938,10/16/2021,2
category_2,1098502,10/17/2021,2
category_1,59047,12/27/2021,2
category_2,1006090,2/7/2022,6
category_2,20824,1/31/2022,18
category_2,174436,10/17/2021,16
category_2,1101571,1/31/2022,1
category_4,753613,12/15/2021,4
category_3,1047130,12/15/2021,9
category_2,836152,12/15/2021,7
category_1,1068883,12/8/2021,1
category_2,40759,1/31/2022,9
category_1,1058713,12/2/2021,4
category_2,1090240,2/7/2022,2
category_2,836152,12/28/2021,5
category_2,172582,12/16/2021,5
category_4,872260,1/31/2022,2
category_1,1075651,12/8/2021,4
category_2,836152,1/31/2022,1
category_2,87559,11/25/2021,2
category_2,1067092,12/15/2021,29
category_4,123307,10/16/2021,71
category_1,1047967,12/27/2021,27
category_4,245581,11/10/2021,14
category_2,118033,12/16/2021,3
category_4,23200,12/8/2021,24
category_2,1006090,12/16/2021,5
category_2,1092184,2/7/2022,1
category_2,1026871,2/7/2022,2
category_4,1003183,10/24/2021,4
category_2,1026871,12/16/2021,1
category_4,1003156,1/31/2022,12
category_2,174436,12/1/2021,15
category_4,245581,12/8/2021,28
category_2,173617,12/28/2021,13
category_4,123307,10/24/2021,68
category_2,1071106,10/24/2021,1
category_1,124774,12/15/2021,1
category_2,87046,12/16/2021,1
category_2,172582,12/2/2021,1
category_1,35584,11/10/2021,1
category_2,838456,10/24/2021,1
category_1,48940,12/15/2021,2
category_2,111436,11/25/2021,1
category_1,1044619,12/8/2021,3
category_1,3418,12/28/2021,6
category_2,399220,10/17/2021,3
category_4,245581,11/25/2021,20
category_1,17287,12/16/2021,2
category_2,20824,12/1/2021,13
category_2,1090240,12/15/2021,6
category_1,1075651,10/16/2021,1
category_2,1067092,2/7/2022,18
category_2,65788,12/1/2021,1
category_3,88450,10/24/2021,19
category_2,39436,12/28/2021,4
category_1,142756,12/27/2021,4
category_1,1058713,10/17/2021,2
category_2,1090249,12/27/2021,4
category_2,267478,11/25/2021,1
category_4,1024810,10/17/2021,7
category_2,1006009,10/16/2021,6
category_2,1071115,12/16/2021,2
category_2,1026871,10/16/2021,3
category_2,59749,1/31/2022,3
category_2,43630,10/17/2021,5
