CategoryCode,ItemCode,Week,WeeklySales
category_1,1058713,2021_52,28
category_1,35530,2021_52,4
category_4,123307,2021_52,608
category_1,379249,2021_52,114
category_1,119554,2021_52,136
category_2,836125,2021_52,24
category_1,755584,2021_52,16
category_4,836584,2021_52,88
category_1,17287,2021_52,15
category_2,745945,2021_52,11
category_3,1066570,2021_52,80
category_1,1061638,2021_52,76
category_2,172033,2021_52,8
category_2,1101562,2021_52,8
category_1,1075651,2021_52,17
category_2,20824,2021_52,84
category_4,1060909,2021_52,47
category_1,124774,2021_52,18
category_1,86992,2021_52,57
category_2,836152,2021_52,18
category_3,1090024,2021_52,6
category_2,30877,2021_52,43
category_1,1081321,2021_52,13
category_1,1081339,2021_52,13
category_1,1032586,2021_52,11
category_1,36898,2021_52,57
category_4,1003192,2021_52,17
category_1,371104,2021_52,2
category_2,1098493,2021_52,15
category_2,267478,2021_52,8
category_3,1047130,2021_52,55
category_2,40759,2021_52,60
category_2,57058,2021_52,8
category_2,1006090,2021_52,36
category_4,23200,2021_52,89
category_2,1064473,2021_52,22
category_2,906586,2021_52,8
category_2,267496,2021_52,7
category_1,370195,2021_52,59
category_2,41830,2021_52,16
category_1,1044619,2021_52,42
category_2,1076920,2021_52,6
category_4,1082743,2021_52,13
category_2,86974,2021_52,29
category_1,1050046,2021_52,32
category_2,815101,2021_52,18
category_2,906595,2021_52,11
category_2,1105027,2021_52,8
category_1,1021264,2021_52,32
category_1,1044682,2021_52,20
category_2,837943,2021_52,66
category_2,117610,2021_52,3
category_1,1032541,2021_52,107
category_2,173617,2021_52,35
category_2,1105018,2021_52,12
category_2,87046,2021_52,15
category_1,1056463,2021_52,30
category_1,371239,2021_52,21
category_3,131983,2021_52,33
category_4,245581,2021_52,71
category_1,24136,2021_52,22
category_1,1061341,2021_52,21
category_4,1003156,2021_52,108
category_3,1063600,2021_52,7
category_1,43657,2021_52,11
category_2,50785,2021_52,2
category_4,1003183,2021_52,17
category_1,38518,2021_52,10
category_1,1048975,2021_52,10
category_2,1098502,2021_52,5
category_2,1044502,2021_52,13
category_1,1049776,2021_52,14
category_2,1090258,2021_52,6
category_1,839374,2021_52,43
category_2,23569,2021_52,16
category_1,1090303,2021_52,8
category_2,39436,2021_52,13
category_1,1077118,2021_52,14
category_2,1070836,2021_52,6
category_2,225259,2021_52,8
category_2,838456,2021_52,14
category_1,1032550,2021_52,7
category_4,872260,2021_52,19
category_3,7666,2021_52,82
category_1,1030948,2021_52,3
category_3,1064572,2021_52,6
category_2,65788,2021_52,11
category_1,1044691,2021_52,15
category_2,687616,2021_52,12
category_2,1071106,2021_52,15
category_1,1032568,2021_52,5
category_2,9925,2021_52,16
category_2,124954,2021_52,14
category_1,1084498,2021_52,22
category_1,1090294,2021_52,5
category_2,1006099,2021_52,2
category_2,248272,2021_52,21
category_3,1097143,2021_52,56
category_1,35584,2021_52,4
category_2,216151,2021_52,10
category_2,64978,2021_52,1
category_2,1103056,2021_52,11
category_2,210868,2021_52,5
category_2,213802,2021_52,3
category_2,1010068,2021_52,13
category_2,1067074,2021_52,19
category_2,43630,2021_52,16
category_2,913561,2021_52,4
category_2,1026871,2021_52,1
category_1,43738,2021_52,11
category_3,893824,2021_52,12
category_2,1071124,2021_52,6
category_1,1090114,2021_52,2
category_2,865933,2021_52,9
category_2,1071115,2021_52,3
category_2,1105009,2021_52,2
category_2,138742,2021_52,13
category_2,1006108,2021_52,2
category_2,1006009,2021_52,2
category_1,416212,2021_52,5
category_1,1090105,2021_52,2
category_3,1081087,2021_52,5
category_1,59047,2021_52,2
category_1,1068883,2021_52,5
category_1,1090294,2022_5,14
category_2,865933,2022_5,23
category_2,99079,2022_5,16
category_1,36898,2022_5,77
category_1,119554,2022_5,192
category_2,1067092,2022_5,148
category_2,399220,2022_5,30
category_4,836584,2022_5,242
category_2,1090240,2022_5,8
category_1,76399,2022_5,18
category_2,1098493,2022_5,11
category_2,30877,2022_5,71
category_1,3427,2022_5,58
category_1,1032550,2022_5,24
category_2,210868,2022_5,14
category_3,1090024,2022_5,46
category_1,43738,2022_5,17
category_2,267478,2022_5,13
category_1,755584,2022_5,57
category_2,267496,2022_5,15
category_1,416212,2022_5,12
category_3,397213,2022_5,20
category_2,1026871,2022_5,10
category_1,1044691,2022_5,23
category_2,906595,2022_5,14
category_2,172582,2022_5,14
category_3,16936,2022_5,48
category_2,172033,2022_5,16
category_1,1032586,2022_5,28
category_2,111436,2022_5,9
category_1,35584,2022_5,5
category_3,1097143,2022_5,77
category_2,837943,2022_5,95
category_4,123307,2022_5,376
category_1,43657,2022_5,16
category_2,50785,2022_5,10
category_3,169504,2022_5,271
category_3,88450,2022_5,74
category_4,1003147,2022_5,201
category_1,1044610,2022_5,10
category_1,1058713,2022_5,51
category_1,839356,2022_5,73
category_1,42424,2022_5,61
category_2,1076929,2022_5,6
category_1,1090105,2022_5,6
category_2,903976,2022_5,33
category_1,37510,2022_5,8
category_1,1015621,2022_5,5
category_3,37861,2022_5,241
category_2,687616,2022_5,18
category_2,65788,2022_5,9
category_1,370195,2022_5,56
category_3,132334,2022_5,15
category_1,371239,2022_5,16
category_2,1067074,2022_5,38
category_2,41830,2022_5,22
category_2,1006099,2022_5,24
category_1,839374,2022_5,47
category_2,86974,2022_5,23
category_1,86992,2022_5,75
category_2,213802,2022_5,17
category_2,877624,2022_5,30
category_2,1064473,2022_5,29
category_2,1101769,2022_5,20
category_1,1032541,2022_5,244
category_2,1092184,2022_5,28
category_2,59749,2022_5,35
category_1,17296,2022_5,574
category_3,1101661,2022_5,53
category_2,836125,2022_5,113
category_2,173617,2022_5,17
category_3,1047130,2022_5,58
category_1,1044619,2022_5,36
category_2,138742,2022_5,18
category_2,1071106,2022_5,12
category_2,9925,2022_5,8
category_2,1103056,2022_5,18
category_1,1067128,2022_5,12
category_2,1101571,2022_5,7
category_2,211309,2022_5,30
category_2,815101,2022_5,16
category_2,57058,2022_5,12
category_2,1070836,2022_5,22
category_2,1105018,2022_5,3
category_2,1010068,2022_5,4
category_1,1054978,2022_5,60
category_1,48940,2022_5,17
category_2,999403,2022_5,16
category_1,1032532,2022_5,163
category_3,1060630,2022_5,30
category_2,1006090,2022_5,15
category_1,1049776,2022_5,29
category_2,124954,2022_5,27
category_2,39436,2022_5,18
category_1,1067119,2022_5,31
category_2,118033,2022_5,18
category_2,132028,2022_5,117
category_2,20824,2022_5,136
category_1,35449,2022_5,23
category_1,142756,2022_5,28
category_1,379249,2022_5,84
category_4,753613,2022_5,36
category_1,3418,2022_5,109
category_1,42496,2022_5,42
category_1,145978,2022_5,33
category_4,1003192,2022_5,32
category_4,245581,2022_5,143
category_1,24136,2022_5,16
category_1,1050046,2022_5,22
category_2,248272,2022_5,19
category_2,174436,2022_5,61
category_2,838456,2022_5,14
category_2,40759,2022_5,53
category_3,131983,2022_5,31
category_1,1075651,2022_5,17
category_2,32245,2022_5,51
category_2,1006108,2022_5,23
category_1,1047967,2022_5,111
category_2,110320,2022_5,28
category_2,87559,2022_5,29
category_1,145330,2022_5,10
category_1,1044682,2022_5,33
category_4,1003183,2022_5,19
category_3,1064572,2022_5,5
category_2,111382,2022_5,13
category_2,225259,2022_5,23
category_1,1032568,2022_5,6
category_1,1085749,2022_5,22
category_2,43630,2022_5,25
category_2,1090276,2022_5,7
category_2,836152,2022_5,11
category_2,1070818,2022_5,8
category_2,117610,2022_5,10
category_2,75886,2022_5,12
category_1,1056463,2022_5,116
category_1,1030948,2022_5,5
category_2,1105027,2022_5,7
category_4,1074823,2022_5,79
category_3,1013335,2022_5,7
category_1,1032559,2022_5,22
category_2,216151,2022_5,14
category_1,1084498,2022_5,37
category_3,893824,2022_5,24
category_1,1090303,2022_5,7
category_2,262384,2022_5,17
category_2,1044502,2022_5,15
category_2,1098502,2022_5,10
category_3,1063600,2022_5,5
category_1,1048975,2022_5,64
category_2,1076920,2022_5,3
category_2,745945,2022_5,7
category_2,23569,2022_5,18
category_2,906586,2022_5,10
category_1,1021264,2022_5,17
category_1,1090114,2022_5,8
category_2,1071124,2022_5,5
category_3,7666,2022_5,41
category_2,1090258,2022_5,19
category_2,1071115,2022_5,19
category_1,38518,2022_5,17
category_2,1105009,2022_5,9
category_2,913561,2022_5,7
category_3,1081078,2022_5,2
category_3,1081060,2022_5,23
category_1,1077118,2022_5,46
category_1,1068883,2022_5,8
category_2,1101562,2022_5,6
category_2,1006009,2022_5,4
category_3,1081069,2022_5,17
category_1,17287,2022_5,14
category_2,64978,2022_5,5
category_2,858886,2022_5,9
category_1,59047,2022_5,7
category_2,130993,2022_5,6
category_2,1076938,2022_5,2
category_4,731104,2022_5,24
category_1,1061341,2022_5,8
category_4,872260,2022_5,4
category_4,1024810,2022_5,86
category_2,1101553,2022_5,5
category_1,371104,2022_5,6
category_4,1003156,2022_5,12
category_2,1090240,2021_48,28
category_2,1006090,2021_48,15
category_1,1061341,2021_48,29
category_3,169504,2021_48,604
category_2,32245,2021_48,46
category_2,43630,2021_48,29
category_1,3427,2021_48,57
category_1,43738,2021_48,17
category_3,1064572,2021_48,13
category_4,245581,2021_48,74
category_2,30877,2021_48,98
category_1,755584,2021_48,51
category_2,64978,2021_48,9
category_1,86992,2021_48,43
category_1,124774,2021_48,24
category_2,1010068,2021_48,64
category_1,1067119,2021_48,17
category_2,110320,2021_48,54
category_1,1081321,2021_48,12
category_1,35584,2021_48,7
category_3,1081060,2021_48,67
category_1,145978,2021_48,49
category_2,1090258,2021_48,92
category_3,7666,2021_48,82
category_2,267478,2021_48,12
category_2,262384,2021_48,17
category_4,1024810,2021_48,75
category_1,1081339,2021_48,14
category_2,87559,2021_48,15
category_2,1064473,2021_48,45
category_2,1098502,2021_48,9
category_1,35530,2021_48,6
category_2,20824,2021_48,115
category_2,1067092,2021_48,88
category_4,836584,2021_48,162
category_4,731104,2021_48,27
category_1,36898,2021_48,85
category_3,16936,2021_48,32
category_2,815101,2021_48,25
category_1,1084498,2021_48,42
category_4,753613,2021_48,32
category_2,906586,2021_48,12
category_1,17296,2021_48,435
category_1,119554,2021_48,166
category_1,3418,2021_48,69
category_2,174436,2021_48,63
category_2,41830,2021_48,14
category_1,48940,2021_48,11
category_1,76399,2021_48,25
category_2,1090249,2021_48,18
category_2,745945,2021_48,9
category_2,213802,2021_48,15
category_2,111382,2021_48,16
category_2,1090276,2021_48,9
category_2,40759,2021_48,63
category_1,1044682,2021_48,45
category_1,1067128,2021_48,8
category_2,23569,2021_48,29
category_1,1050046,2021_48,19
category_2,1071106,2021_48,26
category_2,1006009,2021_48,4
category_2,1101553,2021_48,3
category_1,379249,2021_48,53
category_2,1101571,2021_48,3
category_4,123307,2021_48,400
category_1,371104,2021_48,24
category_2,138742,2021_48,34
category_2,1092184,2021_48,38
category_1,1054978,2021_48,42
category_3,1066570,2021_48,36
category_2,124954,2021_48,15
category_1,1058713,2021_48,43
category_2,132028,2021_48,219
category_2,837943,2021_48,94
category_1,1068883,2021_48,9
category_4,1003156,2021_48,55
category_2,913561,2021_48,10
category_1,24136,2021_48,25
category_2,999403,2021_48,6
category_3,1047130,2021_48,54
category_1,145330,2021_48,21
category_2,877624,2021_48,32
category_1,1047967,2021_48,138
category_2,210868,2021_48,14
category_1,1049776,2021_48,35
category_2,1067074,2021_48,29
category_3,37861,2021_48,131
category_1,370195,2021_48,56
category_3,1081078,2021_48,21
category_1,1056463,2021_48,66
category_2,59749,2021_48,61
category_1,1032541,2021_48,68
category_1,142756,2021_48,26
category_2,172582,2021_48,28
category_1,1032559,2021_48,13
category_1,42424,2021_48,33
category_4,1060909,2021_48,61
category_2,117610,2021_48,7
category_3,1060630,2021_48,33
category_2,1105018,2021_48,8
category_2,906595,2021_48,9
category_2,838456,2021_48,21
category_2,836125,2021_48,39
category_2,99079,2021_48,21
category_1,1044691,2021_48,27
category_2,1076920,2021_48,9
category_2,903976,2021_48,33
category_1,371239,2021_48,21
category_2,39436,2021_48,11
category_1,1032532,2021_48,74
category_1,38518,2021_48,14
category_2,836152,2021_48,44
category_2,1103056,2021_48,19
category_4,23200,2021_48,163
category_2,172033,2021_48,12
category_1,1032586,2021_48,33
category_3,1081069,2021_48,15
category_1,1061638,2021_48,62
category_2,225259,2021_48,18
category_2,65788,2021_48,15
category_2,1070818,2021_48,7
category_1,43657,2021_48,9
category_1,1032550,2021_48,7
category_2,1044502,2021_48,22
category_1,1044619,2021_48,40
category_2,687616,2021_48,19
category_3,132334,2021_48,44
category_1,1090105,2021_48,7
category_2,267496,2021_48,11
category_2,75886,2021_48,15
category_1,1090114,2021_48,10
category_3,1063600,2021_48,7
category_2,1070836,2021_48,36
category_2,216151,2021_48,14
category_2,1026871,2021_48,9
category_2,211309,2021_48,12
category_3,893824,2021_48,50
category_2,248272,2021_48,16
category_3,131983,2021_48,30
category_1,839356,2021_48,13
category_3,1081087,2021_48,42
category_1,1090303,2021_48,8
category_1,1021264,2021_48,9
category_1,37510,2021_48,4
category_1,416212,2021_48,13
category_1,1048975,2021_48,23
category_2,118033,2021_48,11
category_4,1082743,2021_48,16
category_2,399220,2021_48,35
category_1,1044610,2021_48,12
category_1,839374,2021_48,28
category_2,173617,2021_48,18
category_3,88450,2021_48,48
category_1,42496,2021_48,38
category_2,111436,2021_48,20
category_2,1105009,2021_48,6
category_1,1030948,2021_48,5
category_4,1003192,2021_48,26
category_2,50785,2021_48,10
category_2,9925,2021_48,10
category_3,1097143,2021_48,22
category_4,1074823,2021_48,42
category_2,1076929,2021_48,1
category_3,1101661,2021_48,27
category_2,130993,2021_48,7
category_1,1085749,2021_48,9
category_2,1105027,2021_48,13
category_1,1075651,2021_48,14
category_3,1090024,2021_48,10
category_2,1071124,2021_48,13
category_3,1013335,2021_48,6
category_2,1006108,2021_48,34
category_4,1003183,2021_48,6
category_2,1076938,2021_48,10
category_2,858886,2021_48,19
category_2,1098493,2021_48,5
category_2,1071115,2021_48,15
category_1,17287,2021_48,24
category_2,87046,2021_48,7
category_1,59047,2021_48,8
category_1,1032568,2021_48,10
category_4,872260,2021_48,4
category_2,86974,2021_48,8
category_1,1090294,2021_48,11
category_2,865933,2021_48,25
category_1,35449,2021_48,11
category_3,397213,2021_48,12
category_2,57058,2021_48,3
category_2,1006099,2021_48,2
category_2,1101769,2021_48,1
category_4,1003147,2021_48,17
category_1,1015621,2021_48,1
category_2,1067074,2022_2,26
category_1,755584,2022_2,66
category_3,1013335,2022_2,17
category_2,50785,2022_2,19
category_2,59749,2022_2,47
category_2,99079,2022_2,12
category_1,1058713,2022_2,41
category_2,267478,2022_2,9
category_1,145978,2022_2,32
category_1,43738,2022_2,30
category_2,210868,2022_2,16
category_3,88450,2022_2,85
category_1,3427,2022_2,32
category_4,1024810,2022_2,36
category_2,877624,2022_2,25
category_1,76399,2022_2,39
category_3,37861,2022_2,144
category_1,1090114,2022_2,10
category_1,17296,2022_2,503
category_2,836152,2022_2,32
category_2,39436,2022_2,14
category_1,124774,2022_2,49
category_2,211309,2022_2,3
category_1,1050046,2022_2,23
category_1,1032541,2022_2,75
category_2,248272,2022_2,26
category_2,906595,2022_2,9
category_4,245581,2022_2,136
category_2,124954,2022_2,13
category_3,7666,2022_2,26
category_1,1044682,2022_2,52
category_2,1044502,2022_2,11
category_4,1003147,2022_2,212
category_3,1097143,2022_2,52
category_1,1048975,2022_2,14
category_1,1056463,2022_2,43
category_2,262384,2022_2,20
category_1,42496,2022_2,35
category_3,131983,2022_2,24
category_2,111382,2022_2,11
category_3,169504,2022_2,507
category_2,110320,2022_2,54
category_1,1054978,2022_2,72
category_1,1032550,2022_2,12
category_1,1032532,2022_2,93
category_3,1081060,2022_2,16
category_4,123307,2022_2,539
category_1,38518,2022_2,17
category_1,59047,2022_2,37
category_2,40759,2022_2,59
category_2,216151,2022_2,23
category_4,1003192,2022_2,42
category_1,1084498,2022_2,31
category_1,1067119,2022_2,32
category_2,118033,2022_2,14
category_1,1077118,2022_2,18
category_1,42424,2022_2,61
category_1,839356,2022_2,35
category_1,371104,2022_2,16
category_2,172033,2022_2,7
category_2,1090240,2022_2,80
category_4,1003156,2022_2,112
category_1,1061341,2022_2,12
category_1,24136,2022_2,27
category_1,1075651,2022_2,6
category_2,865933,2022_2,24
category_2,117610,2022_2,11
category_2,1092184,2022_2,20
category_3,132334,2022_2,22
category_2,87559,2022_2,31
category_2,130993,2022_2,29
category_1,379249,2022_2,45
category_2,267496,2022_2,10
category_4,836584,2022_2,38
category_3,1066570,2022_2,22
category_2,173617,2022_2,29
category_1,119554,2022_2,196
category_2,815101,2022_2,21
category_1,1044691,2022_2,25
category_1,1032559,2022_2,27
category_3,397213,2022_2,27
category_3,1047130,2022_2,52
category_1,1032586,2022_2,24
category_1,370195,2022_2,34
category_1,1085749,2022_2,17
category_2,174436,2022_2,45
category_2,1105018,2022_2,10
category_2,1101553,2022_2,8
category_2,64978,2022_2,4
category_2,1070818,2022_2,1
category_2,1006108,2022_2,77
category_2,1101769,2022_2,7
category_2,172582,2022_2,23
category_2,836125,2022_2,31
category_3,16936,2022_2,66
category_2,1098493,2022_2,14
category_1,35449,2022_2,15
category_1,17287,2022_2,17
category_2,23569,2022_2,20
category_1,1047967,2022_2,171
category_1,1081321,2022_2,22
category_2,32245,2022_2,30
category_3,1081078,2022_2,15
category_2,399220,2022_2,25
category_3,1063600,2022_2,8
category_2,20824,2022_2,126
category_4,1060909,2022_2,128
category_4,753613,2022_2,59
category_4,1082743,2022_2,9
category_1,1015621,2022_2,7
category_1,86992,2022_2,52
category_2,30877,2022_2,64
category_2,75886,2022_2,9
category_2,1071106,2022_2,19
category_2,1070836,2022_2,9
category_1,35530,2022_2,17
category_2,87046,2022_2,13
category_1,1044610,2022_2,17
category_3,1090024,2022_2,29
category_2,225259,2022_2,20
category_2,687616,2022_2,15
category_2,837943,2022_2,55
category_2,1103056,2022_2,16
category_1,3418,2022_2,85
category_2,86974,2022_2,23
category_2,111436,2022_2,13
category_2,1064473,2022_2,44
category_1,1049776,2022_2,18
category_2,9925,2022_2,9
category_4,1074823,2022_2,59
category_1,36898,2022_2,90
category_4,872260,2022_2,36
category_2,1006090,2022_2,19
category_3,1060630,2022_2,18
category_2,1071124,2022_2,16
category_2,41830,2022_2,14
category_2,913561,2022_2,10
category_1,1067128,2022_2,7
category_1,142756,2022_2,62
category_1,839374,2022_2,55
category_2,1067092,2022_2,72
category_2,999403,2022_2,13
category_1,1030948,2022_2,3
category_3,1064572,2022_2,6
category_2,132028,2022_2,147
category_1,145330,2022_2,9
category_2,138742,2022_2,14
category_2,838456,2022_2,23
category_3,1081069,2022_2,10
category_3,1101661,2022_2,53
category_1,371239,2022_2,16
category_2,745945,2022_2,16
category_2,213802,2022_2,9
category_1,1021264,2022_2,8
category_1,1068883,2022_2,1
category_2,57058,2022_2,7
category_2,1006099,2022_2,14
category_1,1090294,2022_2,10
category_1,37510,2022_2,7
category_1,1090105,2022_2,6
category_2,858886,2022_2,10
category_1,1090303,2022_2,14
category_1,416212,2022_2,7
category_1,1044619,2022_2,29
category_2,43630,2022_2,22
category_2,906586,2022_2,10
category_1,48940,2022_2,25
category_4,1003183,2022_2,11
category_2,1105027,2022_2,6
category_2,1076929,2022_2,3
category_1,35584,2022_2,22
category_2,1101562,2022_2,14
category_2,1026871,2022_2,8
category_3,893824,2022_2,55
category_2,1090258,2022_2,72
category_2,903976,2022_2,22
category_2,65788,2022_2,8
category_2,1076920,2022_2,3
category_2,1101571,2022_2,57
category_1,43657,2022_2,9
category_2,1076938,2022_2,2
category_2,1090276,2022_2,6
category_1,1032568,2022_2,17
category_2,1006009,2022_2,1
category_4,731104,2022_2,10
category_2,1098502,2022_2,2
category_1,1081339,2022_2,3
category_2,1071115,2022_2,5
category_2,1105009,2022_2,6
category_2,1010068,2022_2,2
category_1,1049776,2021_41,10
category_1,1054978,2021_41,77
category_1,1067119,2021_41,27
category_2,906595,2021_41,11
category_1,1015621,2021_41,3
category_2,1101553,2021_41,10
category_1,1032568,2021_41,10
category_2,1064473,2021_41,37
category_1,43657,2021_41,4
category_1,38518,2021_41,13
category_1,1056463,2021_41,25
category_3,1081078,2021_41,6
category_2,1092184,2021_41,16
category_2,87559,2021_41,11
category_4,245581,2021_41,89
category_2,57058,2021_41,6
category_1,1061341,2021_41,44
category_2,211309,2021_41,24
category_2,1006090,2021_41,14
category_2,132028,2021_41,132
category_1,1085749,2021_41,8
category_1,1032541,2021_41,44
category_2,216151,2021_41,20
category_1,1032586,2021_41,17
category_2,50785,2021_41,5
category_4,1074823,2021_41,365
category_2,172582,2021_41,17
category_1,370195,2021_41,26
category_2,86974,2021_41,17
category_1,1032532,2021_41,54
category_3,1047130,2021_41,28
category_1,1061638,2021_41,71
category_3,1066570,2021_41,92
category_2,1026871,2021_41,17
category_1,1032559,2021_41,18
category_4,731104,2021_41,14
category_3,1060630,2021_41,38
category_2,41830,2021_41,15
category_2,59749,2021_41,37
category_2,262384,2021_41,7
category_2,1103056,2021_41,8
category_1,59047,2021_41,4
category_2,1067074,2021_41,27
category_3,37861,2021_41,89
category_1,76399,2021_41,12
category_1,1090294,2021_41,8
category_3,1081087,2021_41,14
category_2,174436,2021_41,60
category_2,1076920,2021_41,9
category_1,1090114,2021_41,6
category_1,42496,2021_41,22
category_2,172033,2021_41,20
category_2,43630,2021_41,20
category_1,43738,2021_41,13
category_2,1044502,2021_41,13
category_2,30877,2021_41,41
category_3,1081060,2021_41,62
category_2,64978,2021_41,3
category_4,836584,2021_41,143
category_2,1090249,2021_41,9
category_2,1071106,2021_41,22
category_1,1047967,2021_41,118
category_1,1058713,2021_41,27
category_1,124774,2021_41,25
category_1,379249,2021_41,35
category_2,815101,2021_41,21
category_2,399220,2021_41,17
category_2,1101571,2021_41,18
category_1,119554,2021_41,120
category_1,86992,2021_41,31
category_1,1044610,2021_41,13
category_2,1076929,2021_41,7
category_1,839374,2021_41,25
category_1,839356,2021_41,30
category_3,131983,2021_41,40
category_1,24136,2021_41,45
category_2,210868,2021_41,9
category_1,36898,2021_41,40
category_3,16936,2021_41,40
category_3,7666,2021_41,196
category_1,1044682,2021_41,42
category_1,1030948,2021_41,7
category_1,35530,2021_41,24
category_1,1090105,2021_41,8
category_2,118033,2021_41,12
category_2,1090240,2021_41,29
category_2,1067092,2021_41,63
category_2,65788,2021_41,54
category_2,1090258,2021_41,6
category_4,1024810,2021_41,49
category_1,17296,2021_41,438
category_2,1006009,2021_41,23
category_2,999403,2021_41,5
category_2,1090276,2021_41,15
category_2,40759,2021_41,46
category_1,1044619,2021_41,52
category_4,753613,2021_41,11
category_4,1003156,2021_41,39
category_3,88450,2021_41,139
category_2,138742,2021_41,21
category_3,169504,2021_41,511
category_2,111382,2021_41,21
category_3,893824,2021_41,24
category_2,837943,2021_41,50
category_1,145330,2021_41,20
category_2,20824,2021_41,123
category_2,267478,2021_41,23
category_1,48940,2021_41,16
category_2,687616,2021_41,10
category_4,123307,2021_41,493
category_1,142756,2021_41,31
category_1,371239,2021_41,8
category_3,132334,2021_41,20
category_2,87046,2021_41,6
category_3,397213,2021_41,26
category_3,1090024,2021_41,13
category_2,836125,2021_41,19
category_4,23200,2021_41,33
category_2,75886,2021_41,8
category_1,35449,2021_41,3
category_4,1003147,2021_41,43
category_1,145978,2021_41,32
category_2,1101562,2021_41,8
category_1,37510,2021_41,6
category_2,1098502,2021_41,7
category_2,877624,2021_41,16
category_2,906586,2021_41,6
category_2,110320,2021_41,36
category_2,1098493,2021_41,6
category_2,99079,2021_41,13
category_2,225259,2021_41,11
category_1,1021264,2021_41,13
category_2,39436,2021_41,93
category_1,1077118,2021_41,7
category_3,1097143,2021_41,30
category_2,838456,2021_41,13
category_4,1003192,2021_41,22
category_4,1003183,2021_41,20
category_2,865933,2021_41,36
category_2,173617,2021_41,24
category_1,1068883,2021_41,3
category_2,1070836,2021_41,25
category_2,213802,2021_41,14
category_2,1010068,2021_41,12
category_1,42424,2021_41,33
category_3,1064572,2021_41,6
category_1,371104,2021_41,6
category_2,1071124,2021_41,7
category_2,858886,2021_41,16
category_2,32245,2021_41,24
category_1,1044691,2021_41,16
category_2,1071115,2021_41,20
category_1,1090303,2021_41,10
category_4,1060909,2021_41,17
category_1,1050046,2021_41,12
category_2,1006108,2021_41,7
category_1,1067128,2021_41,8
category_2,836152,2021_41,10
category_1,1081321,2021_41,26
category_1,3427,2021_41,20
category_2,130993,2021_41,7
category_1,35584,2021_41,5
category_1,1032550,2021_41,9
category_2,111436,2021_41,11
category_4,1082743,2021_41,12
category_2,1076938,2021_41,4
category_1,1075651,2021_41,2
category_3,1013335,2021_41,12
category_2,117610,2021_41,11
category_3,1063600,2021_41,14
category_1,416212,2021_41,3
category_2,745945,2021_41,2
category_1,755584,2021_41,13
category_2,23569,2021_41,3
category_2,913561,2021_41,8
category_2,1070818,2021_41,4
category_3,1101661,2021_41,26
category_1,3418,2021_41,41
category_2,9925,2021_41,11
category_4,872260,2021_41,11
category_1,17287,2021_41,6
category_2,1006099,2021_41,3
category_1,1084498,2021_41,33
category_3,1081069,2021_41,26
category_2,124954,2021_41,13
category_1,1048975,2021_41,5
category_4,1024810,2022_52,28
category_1,86992,2022_52,14
category_2,1067092,2022_52,26
category_2,110320,2022_52,9
category_2,1105009,2022_52,1
category_2,174436,2022_52,9
category_2,111436,2022_52,5
category_2,999403,2022_52,5
category_1,1032559,2022_52,2
category_2,903976,2022_52,5
category_2,20824,2022_52,32
category_1,145978,2022_52,13
category_1,1044619,2022_52,13
category_2,43630,2022_52,5
category_1,1021264,2022_52,13
category_2,130993,2022_52,4
category_1,43657,2022_52,2
category_1,370195,2022_52,8
category_3,1081078,2022_52,5
category_2,1064473,2022_52,8
category_1,1081321,2022_52,5
category_2,1101571,2022_52,1
category_1,1048975,2022_52,3
category_2,1044502,2022_52,7
category_2,837943,2022_52,22
category_3,16936,2022_52,13
category_1,1032541,2022_52,15
category_2,86974,2022_52,14
category_2,1076938,2022_52,2
category_2,1105018,2022_52,3
category_2,118033,2022_52,6
category_2,906595,2022_52,4
category_1,1047967,2022_52,16
category_4,245581,2022_52,25
category_2,1006090,2022_52,2
category_2,1103056,2022_52,3
category_4,1082743,2022_52,11
category_1,1090114,2022_52,7
category_2,877624,2022_52,6
category_2,1006108,2022_52,2
category_1,1032586,2022_52,5
category_1,1061638,2022_52,4
category_2,40759,2022_52,9
category_3,88450,2022_52,13
category_3,1047130,2022_52,11
category_2,57058,2022_52,5
category_2,399220,2022_52,14
category_1,1032550,2022_52,5
category_2,75886,2022_52,4
category_1,371239,2022_52,51
category_1,42496,2022_52,7
category_4,1060909,2022_52,34
category_3,131983,2022_52,8
category_1,124774,2022_52,7
category_3,37861,2022_52,14
category_1,142756,2022_52,5
category_2,1092184,2022_52,7
category_4,1003183,2022_52,3
category_1,1058713,2022_52,10
category_2,745945,2022_52,7
category_1,1044682,2022_52,10
category_1,38518,2022_52,8
category_2,132028,2022_52,17
category_2,1071124,2022_52,5
category_1,1068883,2022_52,2
category_2,1098493,2022_52,4
category_3,1081069,2022_52,6
category_4,1003156,2022_52,40
category_2,1006009,2022_52,2
category_2,1105027,2022_52,4
category_2,216151,2022_52,6
category_2,1071106,2022_52,8
category_3,7666,2022_52,25
category_1,1032532,2022_52,36
category_1,1032568,2022_52,4
category_2,838456,2022_52,11
category_1,1081339,2022_52,6
category_1,36898,2022_52,18
category_2,836125,2022_52,8
category_3,1101661,2022_52,4
category_1,3418,2022_52,17
category_1,17296,2022_52,176
category_3,169504,2022_52,121
category_2,173617,2022_52,6
category_1,24136,2022_52,3
category_1,1056463,2022_52,88
category_2,1101553,2022_52,1
category_2,59749,2022_52,24
category_2,50785,2022_52,4
category_3,132334,2022_52,16
category_2,99079,2022_52,13
category_2,248272,2022_52,4
